total_return,sharpe_ratio,max_drawdown,total_trades,win_rate,final_value,entry_period,exit_period,atr_period,atr_multiplier,risk_percent
181.08521773627476,0.2630431329127236,27.259420832477243,251,49.40239043824701,28108521.773627475,20,20,40,5.0,2.5
181.08521773627476,0.2630431329127236,27.259420832477243,251,49.40239043824701,28108521.773627475,20,20,40,5.0,3.0
90.8307835205127,0.130543680216564,32.06443164778333,367,67.57493188010899,19083078.35205127,20,25,14,2.0,1.0
79.1193614130339,0.10913459857401317,35.62181097788849,367,67.57493188010899,17911936.14130339,20,25,14,2.0,1.5
79.28803242982316,0.10943267137446051,35.97850400415383,367,67.57493188010899,17928803.242982317,20,25,14,2.0,2.0
79.31206206333921,0.10947998007796353,35.97850400415383,367,67.57493188010899,17931206.20633392,20,25,14,2.0,2.5
79.31206206333921,0.10947998007796353,35.97850400415383,367,67.57493188010899,17931206.20633392,20,25,14,2.0,3.0
133.26147883486323,0.18446340524278854,36.14112877602877,332,64.1566265060241,23326147.883486323,20,25,14,2.5,1.0
117.7957741250954,0.16252472486712166,38.780558219588194,332,64.1566265060241,21779577.412509542,20,25,14,2.5,1.5
116.75564234552485,0.16103699815348768,39.11984682605751,332,64.1566265060241,21675564.234552484,20,25,14,2.5,2.0
116.77582942693692,0.16106473116856415,39.11984682605751,332,64.1566265060241,21677582.94269369,20,25,14,2.5,2.5
116.77582942693692,0.16106473116856415,39.11984682605751,332,64.1566265060241,21677582.94269369,20,25,14,2.5,3.0
247.95427541520274,0.2957357281720453,31.27043456150821,298,63.758389261744966,34795427.541520275,20,25,14,3.0,1.0
235.5151860717567,0.27964898624768053,34.017271770610314,298,63.758389261744966,33551518.607175667,20,25,14,3.0,1.5
231.73484675665864,0.2763225274843308,34.38265524675448,298,63.758389261744966,33173484.675665863,20,25,14,3.0,2.0
231.78377445214971,0.27637114947180835,34.38265524675448,298,63.758389261744966,33178377.445214972,20,25,14,3.0,2.5
231.78377445214971,0.27637114947180835,34.38265524675448,298,63.758389261744966,33178377.445214972,20,25,14,3.0,3.0
217.38333291777053,0.2751856129987363,38.260567236152745,275,59.27272727272728,31738333.291777052,20,25,14,3.5,1.0
203.52739840941578,0.2585112558944358,40.74037170765416,275,59.27272727272728,30352739.84094158,20,25,14,3.5,1.5
209.03948807558788,0.2626749238763668,40.75322248621311,275,59.27272727272728,30903948.807558786,20,25,14,3.5,2.0
209.09988696699608,0.26272158630028025,40.75285224959236,275,59.27272727272728,30909988.696699608,20,25,14,3.5,2.5
209.09988696699608,0.26272158630028025,40.75285224959236,275,59.27272727272728,30909988.696699608,20,25,14,3.5,3.0
207.20541831206594,0.2704931016797255,30.822550650450147,268,56.343283582089555,30720541.831206594,20,25,14,4.0,1.0
185.05365065492734,0.2442981684905805,33.600669850149,268,56.343283582089555,28505365.065492734,20,25,14,4.0,1.5
181.55137881640601,0.23907719573030595,33.61390110604568,268,56.343283582089555,28155137.881640602,20,25,14,4.0,2.0
181.619810653937,0.23915310613010554,33.61386218601857,268,56.343283582089555,28161981.0653937,20,25,14,4.0,2.5
181.619810653937,0.23915310613010554,33.61386218601857,268,56.343283582089555,28161981.0653937,20,25,14,4.0,3.0
122.15637711982109,0.17388700525133294,30.78685460040667,243,50.20576131687243,22215637.71198211,20,25,14,5.0,1.0
99.01851008916746,0.13881366253148883,32.80823134100854,243,50.20576131687243,19901851.008916747,20,25,14,5.0,1.5
97.75650964812715,0.13643419037863952,32.82165362866005,243,50.20576131687243,19775650.964812715,20,25,14,5.0,2.0
97.81345900517806,0.13652603214041134,32.82265232799029,243,50.20576131687243,19781345.900517806,20,25,14,5.0,2.5
97.81345900517806,0.13652603214041134,32.82265232799029,243,50.20576131687243,19781345.900517806,20,25,14,5.0,3.0
116.25406594032609,0.17547183589335597,33.92003171292872,367,68.39237057220708,21625406.594032608,20,25,20,2.0,1.0
105.38917298498507,0.15811945090576235,36.48007441604542,367,68.39237057220708,20538917.298498508,20,25,20,2.0,1.5
106.86349344673003,0.160408399648189,36.48007441604542,367,68.39237057220708,20686349.344673004,20,25,20,2.0,2.0
106.93871053005725,0.16051899803572264,36.48007441604542,367,68.39237057220708,20693871.053005725,20,25,20,2.0,2.5
106.93871053005725,0.16051899803572264,36.48007441604542,367,68.39237057220708,20693871.053005725,20,25,20,2.0,3.0
179.38280484177847,0.22856250899256011,34.849657311546686,335,65.67164179104478,27938280.484177846,20,25,20,2.5,1.0
173.57259360712604,0.22073404604743388,36.928009841634285,335,65.67164179104478,27357259.360712603,20,25,20,2.5,1.5
177.69761166992132,0.22412017912579293,36.928009841634285,335,65.67164179104478,27769761.16699213,20,25,20,2.5,2.0
177.76637794307652,0.22417261928757,36.928009841634285,335,65.67164179104478,27776637.794307653,20,25,20,2.5,2.5
177.76637794307652,0.22417261928757,36.928009841634285,335,65.67164179104478,27776637.794307653,20,25,20,2.5,3.0
257.9333261762459,0.297254396793466,30.489082234607896,302,63.90728476821192,35793332.61762459,20,25,20,3.0,1.0
248.0902750005228,0.28494900008499663,32.70680434506086,302,63.90728476821192,34809027.50005228,20,25,20,3.0,1.5
247.41729424228268,0.2843412815635583,32.70680434506086,302,63.90728476821192,34741729.424228266,20,25,20,3.0,2.0
247.5546645052568,0.2844682524777387,32.70680434506086,302,63.90728476821192,34755466.45052568,20,25,20,3.0,2.5
247.5546645052568,0.2844682524777387,32.70680434506086,302,63.90728476821192,34755466.45052568,20,25,20,3.0,3.0
208.29899321909505,0.2798463200849635,33.97655298057439,274,59.48905109489051,30829899.321909506,20,25,20,3.5,1.0
178.40642475619964,0.24764945684683398,36.41033987533782,274,59.48905109489051,27840642.475619964,20,25,20,3.5,1.5
178.71468672983008,0.2478923899605752,36.41072016099304,274,59.48905109489051,27871468.67298301,20,25,20,3.5,2.0
178.83936675493425,0.24804389362844095,36.4107069549861,274,59.48905109489051,27883936.675493423,20,25,20,3.5,2.5
178.83936675493425,0.24804389362844095,36.4107069549861,274,59.48905109489051,27883936.675493423,20,25,20,3.5,3.0
147.57108348135864,0.21704426538757665,29.620391066388873,267,55.80524344569289,24757108.348135866,20,25,20,4.0,1.0
118.34211232988498,0.17408001912379123,31.865526773492682,267,55.80524344569289,21834211.2329885,20,25,20,4.0,1.5
118.52098244540682,0.17383524455360153,32.66739533521228,267,55.80524344569289,21852098.24454068,20,25,20,4.0,2.0
118.65570136432315,0.17405167402361,32.70653301157397,267,55.80524344569289,21865570.136432316,20,25,20,4.0,2.5
118.65570136432315,0.17405167402361,32.70653301157397,267,55.80524344569289,21865570.136432316,20,25,20,4.0,3.0
156.77205859098606,0.20803596987537828,35.446004346481594,242,49.586776859504134,25677205.859098606,20,25,20,5.0,1.0
131.25499830605116,0.1776126525962698,35.71866476257216,242,49.586776859504134,23125499.830605116,20,25,20,5.0,1.5
132.83172490590422,0.17914774519861384,35.71866476257216,242,49.586776859504134,23283172.490590423,20,25,20,5.0,2.0
133.00926600573774,0.17937110501541031,35.71866476257216,242,49.586776859504134,23300926.600573774,20,25,20,5.0,2.5
133.00926600573774,0.17937110501541031,35.71866476257216,242,49.586776859504134,23300926.600573774,20,25,20,5.0,3.0
113.41704121957179,0.16869173745393318,37.2855811364805,366,68.5792349726776,21341704.12195718,20,25,25,2.0,1.0
108.63874437261991,0.16159379462887555,38.3809846103563,366,68.5792349726776,20863874.43726199,20,25,25,2.0,1.5
110.48784873295774,0.1643505137301984,38.3809846103563,366,68.5792349726776,21048784.873295773,20,25,25,2.0,2.0
110.52171023234929,0.1643995935996182,38.3809846103563,366,68.5792349726776,21052171.02323493,20,25,25,2.0,2.5
110.52171023234929,0.1643995935996182,38.3809846103563,366,68.5792349726776,21052171.02323493,20,25,25,2.0,3.0
112.65653537079328,0.1575395214572922,38.750999850044245,338,64.79289940828401,21265653.537079327,20,25,25,2.5,1.0
107.18426930834428,0.14957713593705432,39.771054312465125,338,64.79289940828401,20718426.930834427,20,25,25,2.5,1.5
110.1325443153587,0.15340155504835723,39.771054312465125,338,64.79289940828401,21013254.43153587,20,25,25,2.5,2.0
110.1521230429934,0.15342565405206773,39.771054312465125,338,64.79289940828401,21015212.30429934,20,25,25,2.5,2.5
110.1521230429934,0.15342565405206773,39.771054312465125,338,64.79289940828401,21015212.30429934,20,25,25,2.5,3.0
265.4421388265942,0.3060771788663119,29.52119604405505,301,64.78405315614619,36544213.88265942,20,25,25,3.0,1.0
260.20024754430256,0.29705191058516317,30.694347692613647,301,64.78405315614619,36020024.75443026,20,25,25,3.0,1.5
260.93326032116346,0.2975595446769056,30.694347692613647,301,64.78405315614619,36093326.032116346,20,25,25,3.0,2.0
260.9829763319318,0.29760376271969613,30.694347692613647,301,64.78405315614619,36098297.63319318,20,25,25,3.0,2.5
260.9829763319318,0.29760376271969613,30.694347692613647,301,64.78405315614619,36098297.63319318,20,25,25,3.0,3.0
240.66799992443023,0.3186308501178828,31.97678002060579,275,59.63636363636363,34066799.992443025,20,25,25,3.5,1.0
227.79222002141802,0.3075748449120418,32.35758883283453,275,59.63636363636363,32779222.0021418,20,25,25,3.5,1.5
229.332567689412,0.3090460830212255,32.35774174181782,275,59.63636363636363,32933256.7689412,20,25,25,3.5,2.0
229.38811843527125,0.30910725612552437,32.357215935552425,275,59.63636363636363,32938811.843527123,20,25,25,3.5,2.5
229.38811843527125,0.30910725612552437,32.357215935552425,275,59.63636363636363,32938811.843527123,20,25,25,3.5,3.0
151.08793365305212,0.22224896310694672,30.010583371190467,268,55.59701492537313,25108793.36530521,20,25,25,4.0,1.0
137.766136091635,0.20446475070208928,32.04919748940152,268,55.59701492537313,23776613.6091635,20,25,25,4.0,1.5
143.06021498800922,0.21143125548876354,32.049385575406625,268,55.59701492537313,24306021.498800922,20,25,25,4.0,2.0
143.11777590779118,0.21150313253775868,32.049894617587306,268,55.59701492537313,24311777.59077912,20,25,25,4.0,2.5
143.11777590779118,0.21150313253775868,32.049894617587306,268,55.59701492537313,24311777.59077912,20,25,25,4.0,3.0
148.51428031184494,0.19474887474258265,38.09791515883911,243,49.794238683127574,24851428.031184494,20,25,25,5.0,1.0
135.3210500801249,0.17860071445641595,38.20730992280874,243,49.794238683127574,23532105.008012492,20,25,25,5.0,1.5
138.69416185421483,0.18234468525512998,38.20730992280874,243,49.794238683127574,23869416.18542148,20,25,25,5.0,2.0
138.75864234820315,0.18242069307487463,38.20730992280874,243,49.794238683127574,23875864.234820317,20,25,25,5.0,2.5
138.75864234820315,0.18242069307487463,38.20730992280874,243,49.794238683127574,23875864.234820317,20,25,25,5.0,3.0
101.42726688253742,0.15355938407431435,37.50576785502691,365,68.4931506849315,20142726.68825374,20,25,30,2.0,1.0
105.46695829029582,0.1604825516622867,37.52777913607009,365,68.4931506849315,20546695.829029582,20,25,30,2.0,1.5
107.57396005891562,0.1641208214700069,37.52777913607009,365,68.4931506849315,20757396.00589156,20,25,30,2.0,2.0
107.57396005891562,0.1641208214700069,37.52777913607009,365,68.4931506849315,20757396.00589156,20,25,30,2.0,2.5
107.57396005891562,0.1641208214700069,37.52777913607009,365,68.4931506849315,20757396.00589156,20,25,30,2.0,3.0
96.26440109573241,0.13381330024888322,43.282763852050635,338,64.20118343195266,19626440.10957324,20,25,30,2.5,1.0
96.14347647022751,0.13367241993354284,43.30275254866692,338,64.20118343195266,19614347.64702275,20,25,30,2.5,1.5
98.77823608141597,0.13741055631329951,43.30275254866692,338,64.20118343195266,19877823.608141597,20,25,30,2.5,2.0
98.77823608141597,0.13741055631329951,43.30275254866692,338,64.20118343195266,19877823.608141597,20,25,30,2.5,2.5
98.77823608141597,0.13741055631329951,43.30275254866692,338,64.20118343195266,19877823.608141597,20,25,30,2.5,3.0
165.12155498624603,0.22634578720051804,33.32834988748488,300,63.33333333333333,26512155.498624604,20,25,30,3.0,1.0
163.84850098969716,0.2228093506963225,33.53389316501563,300,63.33333333333333,26384850.098969717,20,25,30,3.0,1.5
168.3675534018439,0.2284628565659685,33.53389316501563,300,63.33333333333333,26836755.34018439,20,25,30,3.0,2.0
168.3675534018439,0.2284628565659685,33.53389316501563,300,63.33333333333333,26836755.34018439,20,25,30,3.0,2.5
168.3675534018439,0.2284628565659685,33.53389316501563,300,63.33333333333333,26836755.34018439,20,25,30,3.0,3.0
252.69338512731684,0.32052909107899175,27.19792288076872,276,59.42028985507246,35269338.512731686,20,25,30,3.5,1.0
244.25703781501517,0.315770968844921,27.42213450095028,276,59.42028985507246,34425703.78150152,20,25,30,3.5,1.5
246.98927165379195,0.31826176380128374,27.42213450095028,276,59.42028985507246,34698927.1653792,20,25,30,3.5,2.0
246.98927165379195,0.31826176380128374,27.42213450095028,276,59.42028985507246,34698927.1653792,20,25,30,3.5,2.5
246.98927165379195,0.31826176380128374,27.42213450095028,276,59.42028985507246,34698927.1653792,20,25,30,3.5,3.0
186.52184332903198,0.26247336980864727,30.938466216753348,269,56.50557620817844,28652184.3329032,20,25,30,4.0,1.0
179.03631113626324,0.2539759053613378,31.15147232904445,269,56.50557620817844,27903631.113626324,20,25,30,4.0,1.5
185.17179124011366,0.2605425837955424,31.15147232904445,269,56.50557620817844,28517179.124011368,20,25,30,4.0,2.0
185.17179124011366,0.2605425837955424,31.15147232904445,269,56.50557620817844,28517179.124011368,20,25,30,4.0,2.5
185.17179124011366,0.2605425837955424,31.15147232904445,269,56.50557620817844,28517179.124011368,20,25,30,4.0,3.0
135.13862258800606,0.17667407368181345,39.71594822926682,243,49.794238683127574,23513862.258800607,20,25,30,5.0,1.0
122.59426088105016,0.16091094170809198,39.901434660514354,243,49.794238683127574,22259426.088105015,20,25,30,5.0,1.5
126.90249924379908,0.16605524888147208,39.901434660514354,243,49.794238683127574,22690249.924379908,20,25,30,5.0,2.0
126.90249924379908,0.16605524888147208,39.901434660514354,243,49.794238683127574,22690249.924379908,20,25,30,5.0,2.5
126.90249924379908,0.16605524888147208,39.901434660514354,243,49.794238683127574,22690249.924379908,20,25,30,5.0,3.0
119.45873005742862,0.18102617927658252,37.378311588197114,367,68.93732970027247,21945873.005742863,20,25,40,2.0,1.0
123.3960690202277,0.18661178685154972,37.378311588197114,367,68.93732970027247,22339606.90202277,20,25,40,2.0,1.5
126.42040446237266,0.19146111447789485,37.378311588197114,367,68.93732970027247,22642040.446237266,20,25,40,2.0,2.0
126.42040446237266,0.19146111447789485,37.378311588197114,367,68.93732970027247,22642040.446237266,20,25,40,2.0,2.5
126.42040446237266,0.19146111447789485,37.378311588197114,367,68.93732970027247,22642040.446237266,20,25,40,2.0,3.0
88.77045353743024,0.12213988215870682,42.900287006270645,338,64.49704142011834,18877045.353743024,20,25,40,2.5,1.0
87.01923143607009,0.11932871815325888,42.900287006270645,338,64.49704142011834,18701923.14360701,20,25,40,2.5,1.5
88.2088412181542,0.12128206650846805,42.900287006270645,338,64.49704142011834,18820884.12181542,20,25,40,2.5,2.0
88.2088412181542,0.12128206650846805,42.900287006270645,338,64.49704142011834,18820884.12181542,20,25,40,2.5,2.5
88.2088412181542,0.12128206650846805,42.900287006270645,338,64.49704142011834,18820884.12181542,20,25,40,2.5,3.0
126.86668375727909,0.18160160255604207,36.68349214363406,297,62.96296296296296,22686668.37572791,20,25,40,3.0,1.0
125.24224332942002,0.17754527361409644,37.463748701668095,297,62.96296296296296,22524224.332942,20,25,40,3.0,1.5
128.57002983930408,0.18238228532385684,37.46416525764482,297,62.96296296296296,22857002.98393041,20,25,40,3.0,2.0
128.57002983930408,0.18238228532385684,37.46416525764482,297,62.96296296296296,22857002.98393041,20,25,40,3.0,2.5
128.57002983930408,0.18238228532385684,37.46416525764482,297,62.96296296296296,22857002.98393041,20,25,40,3.0,3.0
278.25915066033906,0.3171375943233584,27.42213450095028,279,59.85663082437276,37825915.06603391,20,25,40,3.5,1.0
283.47249126777297,0.31098663099790336,27.42213450095028,279,59.85663082437276,38347249.1267773,20,25,40,3.5,1.5
288.18181657997457,0.3135522073645627,27.42213450095028,279,59.85663082437276,38818181.65799746,20,25,40,3.5,2.0
288.18181657997457,0.3135522073645627,27.42213450095028,279,59.85663082437276,38818181.65799746,20,25,40,3.5,2.5
288.18181657997457,0.3135522073645627,27.42213450095028,279,59.85663082437276,38818181.65799746,20,25,40,3.5,3.0
273.80417407899785,0.324796142699969,29.71983002085498,268,57.46268656716418,37380417.40789978,20,25,40,4.0,1.0
263.31103195799164,0.3163012996441112,29.71983002085498,268,57.46268656716418,36331103.195799164,20,25,40,4.0,1.5
269.16743878201527,0.3211466515045376,29.854574594825042,268,57.46268656716418,36916743.87820153,20,25,40,4.0,2.0
269.16743878201527,0.3211466515045376,29.854574594825042,268,57.46268656716418,36916743.87820153,20,25,40,4.0,2.5
269.16743878201527,0.3211466515045376,29.854574594825042,268,57.46268656716418,36916743.87820153,20,25,40,4.0,3.0
102.38828230598816,0.13879563977820267,39.901434660514354,244,49.59016393442623,20238828.230598815,20,25,40,5.0,1.0
92.10906699578621,0.1228465384509813,39.901434660514354,244,49.59016393442623,19210906.69957862,20,25,40,5.0,1.5
96.93085357395724,0.12996139838560286,39.901434660514354,244,49.59016393442623,19693085.357395723,20,25,40,5.0,2.0
96.93085357395724,0.12996139838560286,39.901434660514354,244,49.59016393442623,19693085.357395723,20,25,40,5.0,2.5
96.93085357395724,0.12996139838560286,39.901434660514354,244,49.59016393442623,19693085.357395723,20,25,40,5.0,3.0
140.48582521321197,0.2016842294179816,34.11867709419743,353,69.97167138810198,24048582.521321196,20,30,14,2.0,1.0
120.60448941055543,0.17488486480352713,38.27743036811542,353,69.97167138810198,22060448.941055544,20,30,14,2.0,1.5
120.15112746803518,0.17406839463750268,38.67095492506713,353,69.97167138810198,22015112.74680352,20,30,14,2.0,2.0
120.1801939580519,0.17411350521281188,38.67095492506713,353,69.97167138810198,22018019.39580519,20,30,14,2.0,2.5
120.1801939580519,0.17411350521281188,38.67095492506713,353,69.97167138810198,22018019.39580519,20,30,14,2.0,3.0
161.11908826391243,0.21489360475730826,37.58661008920554,322,66.45962732919256,26111908.826391242,20,30,14,2.5,1.0
141.5073574293289,0.19043259800332307,40.417006638314,322,66.45962732919256,24150735.74293289,20,30,14,2.5,1.5
139.8172117686721,0.18827635833775425,40.79657692956029,322,66.45962732919256,23981721.176867213,20,30,14,2.5,2.0
139.8439778151374,0.18830935743418234,40.79657692956029,322,66.45962732919256,23984397.78151374,20,30,14,2.5,2.5
139.8439778151374,0.18830935743418234,40.79657692956029,322,66.45962732919256,23984397.78151374,20,30,14,2.5,3.0
277.569601878936,0.30441159500992787,34.75683330309635,290,65.86206896551724,37756960.1878936,20,30,14,3.0,1.0
261.2991298755427,0.28714766698473104,36.78676478792106,290,65.86206896551724,36129912.98755427,20,30,14,3.0,1.5
256.1558330449272,0.2830696948333839,37.18976629112199,290,65.86206896551724,35615583.30449272,20,30,14,3.0,2.0
256.2070095602797,0.28311472121589487,37.18976629112199,290,65.86206896551724,35620700.95602797,20,30,14,3.0,2.5
256.2070095602797,0.28311472121589487,37.18976629112199,290,65.86206896551724,35620700.95602797,20,30,14,3.0,3.0
271.9518427994252,0.300469865288169,39.89349681008952,267,61.04868913857678,37195184.27994252,20,30,14,3.5,1.0
258.6935176035761,0.28823093521431836,42.3077813851387,267,61.04868913857678,35869351.76035761,20,30,14,3.5,1.5
265.21325478531406,0.2920854599055383,42.31972156025371,267,61.04868913857678,36521325.478531405,20,30,14,3.5,2.0
265.2814699526799,0.292127409850934,42.31858026836131,267,61.04868913857678,36528146.995267995,20,30,14,3.5,2.5
265.2814699526799,0.292127409850934,42.31858026836131,267,61.04868913857678,36528146.995267995,20,30,14,3.5,3.0
169.57967031873181,0.22355336705244047,35.20039928953166,260,57.30769230769231,26957967.03187318,20,30,14,4.0,1.0
142.62216973359602,0.19128891111337756,37.784944705136965,260,57.30769230769231,24262216.973359603,20,30,14,4.0,1.5
138.92969162955197,0.18584910264800197,37.797572442025455,260,57.30769230769231,23892969.1629552,20,30,14,4.0,2.0
138.98378220233798,0.18591616697450863,37.79776527924043,260,57.30769230769231,23898378.220233798,20,30,14,4.0,2.5
138.98378220233798,0.18591616697450863,37.79776527924043,260,57.30769230769231,23898378.220233798,20,30,14,4.0,3.0
142.21147764058534,0.19662899523656638,32.12347465235168,233,51.072961373390555,24221147.764058534,20,30,14,5.0,1.0
116.54476508134724,0.16229311708298114,35.76421401159412,233,51.072961373390555,21654476.508134723,20,30,14,5.0,1.5
114.54450880521195,0.15898996383419536,35.777026474708094,233,51.072961373390555,21454450.880521193,20,30,14,5.0,2.0
114.60269876595018,0.15907539064688947,35.77777178421433,233,51.072961373390555,21460269.876595017,20,30,14,5.0,2.5
114.60269876595018,0.15907539064688947,35.77777178421433,233,51.072961373390555,21460269.876595017,20,30,14,5.0,3.0
161.50815887005794,0.23255244115608087,36.3252757166171,354,70.62146892655367,26150815.887005795,20,30,20,2.0,1.0
144.27585104365116,0.21118147838977816,39.1533944589243,354,70.62146892655367,24427585.104365118,20,30,20,2.0,1.5
145.6186138250213,0.21281318872726346,39.1533944589243,354,70.62146892655367,24561861.38250213,20,30,20,2.0,2.0
145.70235125149372,0.21290506343532958,39.1533944589243,354,70.62146892655367,24570235.125149373,20,30,20,2.0,2.5
145.70235125149372,0.21290506343532958,39.1533944589243,354,70.62146892655367,24570235.125149373,20,30,20,2.0,3.0
222.51992400476732,0.26911023578911397,36.533142820773286,324,67.90123456790124,32251992.40047673,20,30,20,2.5,1.0
213.179510663449,0.258464898724361,38.66530604035117,324,67.90123456790124,31317951.066344902,20,30,20,2.5,1.5
217.90931745219427,0.2616367314994616,38.66530604035117,324,67.90123456790124,31790931.745219428,20,30,20,2.5,2.0
217.98991075937013,0.261686104254762,38.66530604035117,324,67.90123456790124,31798991.075937014,20,30,20,2.5,2.5
217.98991075937013,0.261686104254762,38.66530604035117,324,67.90123456790124,31798991.075937014,20,30,20,2.5,3.0
232.4869875905473,0.27310965907347756,34.94964932758529,295,65.42372881355932,33248698.75905473,20,30,20,3.0,1.0
214.76581607377412,0.25558834661767554,37.13474677595178,295,65.42372881355932,31476581.60737741,20,30,20,3.0,1.5
213.63278283978192,0.2544873040175707,37.13474677595178,295,65.42372881355932,31363278.283978194,20,30,20,3.0,2.0
213.75886393373764,0.25460948603474237,37.13474677595178,295,65.42372881355932,31375886.393373765,20,30,20,3.0,2.5
213.75886393373764,0.25460948603474237,37.13474677595178,295,65.42372881355932,31375886.393373765,20,30,20,3.0,3.0
254.2098031259098,0.30219495854567513,36.38436159622368,268,61.56716417910447,35420980.31259098,20,30,20,3.5,1.0
219.436415556055,0.27333310462111454,38.730074734840244,268,61.56716417910447,31943641.5556055,20,30,20,3.5,1.5
219.25346094236824,0.27303164725609264,38.73047709144445,268,61.56716417910447,31925346.094236825,20,30,20,3.5,2.0
219.4019182252291,0.27317748949063303,38.73052967920221,268,61.56716417910447,31940191.82252291,20,30,20,3.5,2.5
219.4019182252291,0.27317748949063303,38.73052967920221,268,61.56716417910447,31940191.82252291,20,30,20,3.5,3.0
127.5639030863309,0.18214575916351147,32.82826441841743,260,56.92307692307692,22756390.30863309,20,30,20,4.0,1.0
98.64902461062984,0.13835967688248932,35.23731930370502,260,56.92307692307692,19864902.461062983,20,30,20,4.0,1.5
98.44772644453187,0.13776948062407066,35.23633763540142,260,56.92307692307692,19844772.644453187,20,30,20,4.0,2.0
98.56585204888776,0.13796455450353381,35.23610193123046,260,56.92307692307692,19856585.204888776,20,30,20,4.0,2.5
98.56585204888776,0.13796455450353381,35.23610193123046,260,56.92307692307692,19856585.204888776,20,30,20,4.0,3.0
154.52215744022217,0.20326147779935475,34.37062367277726,234,51.28205128205128,25452215.744022217,20,30,20,5.0,1.0
127.4009378872998,0.17120633949832784,35.77749237689994,234,51.28205128205128,22740093.78872998,20,30,20,5.0,1.5
128.52701936459297,0.17229653651525262,35.77677081606744,234,51.28205128205128,22852701.9364593,20,30,20,5.0,2.0
128.710394886505,0.17252865660964703,35.776361885213355,234,51.28205128205128,22871039.488650497,20,30,20,5.0,2.5
128.710394886505,0.17252865660964703,35.776361885213355,234,51.28205128205128,22871039.488650497,20,30,20,5.0,3.0
160.33271075418827,0.22831487171532294,39.83653454877602,353,70.82152974504248,26033271.075418826,20,30,25,2.0,1.0
151.42000773380704,0.21830692198337193,41.008288313464945,353,70.82152974504248,25142000.773380704,20,30,25,2.0,1.5
153.32465928251315,0.2204847939015621,41.008288313464945,353,70.82152974504248,25332465.928251315,20,30,25,2.0,2.0
153.3546613900086,0.2205151251759944,41.008288313464945,353,70.82152974504248,25335466.13900086,20,30,25,2.0,2.5
153.3546613900086,0.2205151251759944,41.008288313464945,353,70.82152974504248,25335466.13900086,20,30,25,2.0,3.0
161.4399276436125,0.21320958857149022,41.3375914291912,326,67.17791411042946,26143992.764361247,20,30,25,2.5,1.0
152.97460201991234,0.2038883766294085,42.361114098095484,326,67.17791411042946,25297460.201991234,20,30,25,2.5,1.5
156.57230811102514,0.20726540704522797,42.361114098095484,326,67.17791411042946,25657230.811102513,20,30,25,2.5,2.0
156.59502366585724,0.20728419668997872,42.361114098095484,326,67.17791411042946,25659502.366585724,20,30,25,2.5,2.5
156.59502366585724,0.20728419668997872,42.361114098095484,326,67.17791411042946,25659502.366585724,20,30,25,2.5,3.0
281.0371968318825,0.30280026706809104,34.10623062141795,294,66.66666666666666,38103719.68318825,20,30,25,3.0,1.0
272.7598118958602,0.29283706123476705,35.2561994330339,294,66.66666666666666,37275981.18958602,20,30,25,3.0,1.5
273.0395207383641,0.2929372565392151,35.2561994330339,294,66.66666666666666,37303952.07383641,20,30,25,3.0,2.0
273.0966423855041,0.29298315091371946,35.2561994330339,294,66.66666666666666,37309664.23855041,20,30,25,3.0,2.5
273.0966423855041,0.29298315091371946,35.2561994330339,294,66.66666666666666,37309664.23855041,20,30,25,3.0,3.0
249.68196872352513,0.30959344773794123,36.16608394026748,269,61.33828996282528,34968196.87235251,20,30,25,3.5,1.0
232.95115686848388,0.29604081211325656,36.52300242439595,269,61.33828996282528,33295115.68684839,20,30,25,3.5,1.5
234.07683133667268,0.29700902986309835,36.52379890761644,269,61.33828996282528,33407683.133667268,20,30,25,3.5,2.0
234.12471270523295,0.2970595167656506,36.524005228207876,269,61.33828996282528,33412471.270523295,20,30,25,3.5,2.5
234.12471270523295,0.2970595167656506,36.524005228207876,269,61.33828996282528,33412471.270523295,20,30,25,3.5,3.0
131.01647088785217,0.18832175442412247,35.46257609161292,259,56.75675675675676,23101647.088785216,20,30,25,4.0,1.0
117.53828701021776,0.1694164065357207,37.34245387140079,259,56.75675675675676,21753828.701021776,20,30,25,4.0,1.5
122.38256374221179,0.17627621456001644,37.34355315743387,259,56.75675675675676,22238256.37422118,20,30,25,4.0,2.0
122.43417472626321,0.17634809307177995,37.34302745653109,259,56.75675675675676,22243417.47262632,20,30,25,4.0,2.5
122.43417472626321,0.17634809307177995,37.34302745653109,259,56.75675675675676,22243417.47262632,20,30,25,4.0,3.0
146.19631311852396,0.19071559574440927,37.023486149388496,235,51.48936170212765,24619631.311852396,20,30,25,5.0,1.0
131.87447204857014,0.17370020587843518,37.04328900612158,235,51.48936170212765,23187447.204857014,20,30,25,5.0,1.5
134.9078563585661,0.17715348513572568,37.04328900612158,235,51.48936170212765,23490785.63585661,20,30,25,5.0,2.0
134.97585674852382,0.1772355530113725,37.04328900612158,235,51.48936170212765,23497585.674852382,20,30,25,5.0,2.5
134.97585674852382,0.1772355530113725,37.04328900612158,235,51.48936170212765,23497585.674852382,20,30,25,5.0,3.0
147.69677272171788,0.21622108711141294,40.15005730787714,352,70.73863636363636,24769677.272171788,20,30,30,2.0,1.0
150.4099036091838,0.22022826709350585,40.17442694105055,352,70.73863636363636,25040990.36091838,20,30,30,2.0,1.5
